d1 number of elements:  1000
	First Element: 0.0465479015435666
	Sorted
	First Sorted Distance: 0.0436262405906764
Cluster Count: 87	Start Value: 0.06429528	End Value: 0.06529528
Cluster Count: 89	Start Value: 0.06529528	End Value: 0.06629528
Cluster Count: 129	Start Value: 0.06629528	End Value: 0.06729528
Cluster Count: 121	Start Value: 0.06729528	End Value: 0.06829528
Cluster Count: 140	Start Value: 0.06829528	End Value: 0.06929528
Cluster Count: 105	Start Value: 0.06929528	End Value: 0.07029528
Cluster Count: 66	Start Value: 0.07029528	End Value: 0.07129528
Cluster Count: 49	Start Value: 0.07129528	End Value: 0.07229528
Cluster Count: 29	Start Value: 0.07229528	End Value: 0.07329528
Cluster Count: 26	Start Value: 0.07329528	End Value: 0.07429528
Cluster Count: 31	Start Value: 0.07429528	End Value: 0.07529528
Cluster Count: 12	Start Value: 0.07529528	End Value: 0.07629528
Cluster Count: 5	Start Value: 0.07629528	End Value: 0.07729528
Cluster Count: 3	Start Value: 0.07729528	End Value: 0.07829528
d62 number of elements:  1000
	First Element: 0.0713190247262959
	Sorted
	First Sorted Distance: 0.0664826019521308
	Clustering Elements
Cluster Count: 6	Start Value: 0.0664826	End Value: 0.06748261
Cluster Count: 25	Start Value: 0.06748261	End Value: 0.0684826
Cluster Count: 86	Start Value: 0.0684826	End Value: 0.0694826
Cluster Count: 127	Start Value: 0.0694826	End Value: 0.0704826
Cluster Count: 159	Start Value: 0.0704826	End Value: 0.0714826
Cluster Count: 166	Start Value: 0.0714826	End Value: 0.0724826
Cluster Count: 154	Start Value: 0.0724826	End Value: 0.0734826
Cluster Count: 124	Start Value: 0.0734826	End Value: 0.0744826
Cluster Count: 46	Start Value: 0.0744826	End Value: 0.0754826
Cluster Count: 34	Start Value: 0.0754826	End Value: 0.0764826
Cluster Count: 33	Start Value: 0.0764826	End Value: 0.0774826
Cluster Count: 16	Start Value: 0.0774826	End Value: 0.07848261
Cluster Count: 13	Start Value: 0.07848261	End Value: 0.0794826
Cluster Count: 5	Start Value: 0.0794826	End Value: 0.0804826
Cluster Count: 5	Start Value: 0.0804826	End Value: 0.0814826
Cluster Count: 1	Start Value: 0.0814826	End Value: 0.08248261
d63 number of elements:  1000
	First Element: 0.052880312925113
	Sorted
	First Sorted Distance: 0.0460299099282103
	Clustering Elements
Cluster Count: 3	Start Value: 0.04602991	End Value: 0.04702991
Cluster Count: 3	Start Value: 0.04702991	End Value: 0.04802991
Cluster Count: 16	Start Value: 0.04802991	End Value: 0.04902991
Cluster Count: 46	Start Value: 0.04902991	End Value: 0.05002991
Cluster Count: 86	Start Value: 0.05002991	End Value: 0.05102991
Cluster Count: 107	Start Value: 0.05102991	End Value: 0.05202991
Cluster Count: 137	Start Value: 0.05202991	End Value: 0.05302991
Cluster Count: 152	Start Value: 0.05302991	End Value: 0.05402991
Cluster Count: 132	Start Value: 0.05402991	End Value: 0.05502991
Cluster Count: 104	Start Value: 0.05502991	End Value: 0.05602991
Cluster Count: 72	Start Value: 0.05602991	End Value: 0.05702991
Cluster Count: 43	Start Value: 0.05702991	End Value: 0.05802991
Cluster Count: 41	Start Value: 0.05802991	End Value: 0.05902991
Cluster Count: 19	Start Value: 0.05902991	End Value: 0.06002991
Cluster Count: 17	Start Value: 0.06002991	End Value: 0.06102991
Cluster Count: 7	Start Value: 0.06102991	End Value: 0.06202991
Cluster Count: 5	Start Value: 0.06202991	End Value: 0.06302991
Cluster Count: 4	Start Value: 0.06302991	End Value: 0.06402991
Cluster Count: 3	Start Value: 0.06402991	End Value: 0.06502991
Cluster Count: 3	Start Value: 0.06502991	End Value: 0.06602991
d64 number of elements:  1000
	First Element: 0.0146831635255407
	Sorted
	First Sorted Distance: 0.0116105131444856
	Clustering Elements
Cluster Count: 2	Start Value: 0.01161051	End Value: 0.01261051
Cluster Count: 7	Start Value: 0.01261051	End Value: 0.01361051
Cluster Count: 73	Start Value: 0.01361051	End Value: 0.01461051
Cluster Count: 160	Start Value: 0.01461051	End Value: 0.01561051
Cluster Count: 295	Start Value: 0.01561051	End Value: 0.01661051
Cluster Count: 272	Start Value: 0.01661051	End Value: 0.01761051
Cluster Count: 108	Start Value: 0.01761051	End Value: 0.01861051
Cluster Count: 72	Start Value: 0.01861051	End Value: 0.01961051
Cluster Count: 9	Start Value: 0.01961051	End Value: 0.02061051
Cluster Count: 2	Start Value: 0.02061051	End Value: 0.02161051
d65 number of elements:  1000
	First Element: 0.016576996088624
	Sorted
	First Sorted Distance: 0.0112920350451537
	Clustering Elements
Cluster Count: 12	Start Value: 0.01129203	End Value: 0.01229203
Cluster Count: 12	Start Value: 0.01229203	End Value: 0.01329204
Cluster Count: 157	Start Value: 0.01329204	End Value: 0.01429204
Cluster Count: 232	Start Value: 0.01429204	End Value: 0.01529204
Cluster Count: 180	Start Value: 0.01529204	End Value: 0.01629204
Cluster Count: 281	Start Value: 0.01629204	End Value: 0.01729204
Cluster Count: 94	Start Value: 0.01729204	End Value: 0.01829204
Cluster Count: 24	Start Value: 0.01829204	End Value: 0.01929204
Cluster Count: 8	Start Value: 0.01929204	End Value: 0.02029204
d66 number of elements:  1000
	First Element: 0.0527069301540442
	Sorted
	First Sorted Distance: 0.0485536276248406
	Clustering Elements
Cluster Count: 16	Start Value: 0.04855363	End Value: 0.04955363
Cluster Count: 53	Start Value: 0.04955363	End Value: 0.05055363
Cluster Count: 435	Start Value: 0.05055363	End Value: 0.05155363
Cluster Count: 170	Start Value: 0.05155363	End Value: 0.05255363
Cluster Count: 273	Start Value: 0.05255363	End Value: 0.05355363
Cluster Count: 49	Start Value: 0.05355363	End Value: 0.05455363
Cluster Count: 4	Start Value: 0.05455363	End Value: 0.05555363
d67 number of elements:  1000
	First Element: 0.0428819745528683
	Sorted
	First Sorted Distance: 0.0400333529167062
	Clustering Elements
Cluster Count: 5	Start Value: 0.04003335	End Value: 0.04103335
Cluster Count: 29	Start Value: 0.04103335	End Value: 0.04203335
Cluster Count: 115	Start Value: 0.04203335	End Value: 0.04303335
Cluster Count: 288	Start Value: 0.04303335	End Value: 0.04403335
Cluster Count: 281	Start Value: 0.04403335	End Value: 0.04503335
Cluster Count: 182	Start Value: 0.04503335	End Value: 0.04603335
Cluster Count: 79	Start Value: 0.04603335	End Value: 0.04703335
Cluster Count: 20	Start Value: 0.04703335	End Value: 0.04803335
Cluster Count: 1	Start Value: 0.04803335	End Value: 0.04903335
d68 number of elements:  1000
	First Element: 0.044473952358873
	Sorted
	First Sorted Distance: 0.039901457678198
	Clustering Elements
Cluster Count: 14	Start Value: 0.03990146	End Value: 0.04090146
Cluster Count: 39	Start Value: 0.04090146	End Value: 0.04190146
Cluster Count: 97	Start Value: 0.04190146	End Value: 0.04290146
Cluster Count: 267	Start Value: 0.04290146	End Value: 0.04390146
Cluster Count: 287	Start Value: 0.04390146	End Value: 0.04490146
Cluster Count: 164	Start Value: 0.04490146	End Value: 0.04590146
Cluster Count: 107	Start Value: 0.04590146	End Value: 0.04690146
Cluster Count: 24	Start Value: 0.04690146	End Value: 0.04790146
Cluster Count: 1	Start Value: 0.04790146	End Value: 0.04890146
d69 number of elements:  1000
	First Element: 0.0305848990203085
	Sorted
	First Sorted Distance: 0.0275551182834754
	Clustering Elements
Cluster Count: 193	Start Value: 0.02755512	End Value: 0.02855512
Cluster Count: 83	Start Value: 0.02855512	End Value: 0.02955512
Cluster Count: 429	Start Value: 0.02955512	End Value: 0.03055512
Cluster Count: 252	Start Value: 0.03055512	End Value: 0.03155512
Cluster Count: 32	Start Value: 0.03155512	End Value: 0.03255512
Cluster Count: 11	Start Value: 0.03255512	End Value: 0.03355512
d70 number of elements:  1000
	First Element: 0.0539583547281921
	Sorted
	First Sorted Distance: 0.0489824587677138
	Clustering Elements
Cluster Count: 5	Start Value: 0.04898246	End Value: 0.04998246
Cluster Count: 36	Start Value: 0.04998246	End Value: 0.05098246
Cluster Count: 191	Start Value: 0.05098246	End Value: 0.05198246
Cluster Count: 285	Start Value: 0.05198246	End Value: 0.05298246
Cluster Count: 348	Start Value: 0.05298246	End Value: 0.05398246
Cluster Count: 110	Start Value: 0.05398246	End Value: 0.05498246
Cluster Count: 24	Start Value: 0.05498246	End Value: 0.05598246
Cluster Count: 1	Start Value: 0.05598246	End Value: 0.05698246
d71 number of elements:  1000
	First Element: 0.0405331017496667
	Sorted
	First Sorted Distance: 0.0378924078794735
	Clustering Elements
Cluster Count: 33	Start Value: 0.03789241	End Value: 0.03889241
Cluster Count: 140	Start Value: 0.03889241	End Value: 0.03989241
Cluster Count: 458	Start Value: 0.03989241	End Value: 0.04089241
Cluster Count: 101	Start Value: 0.04089241	End Value: 0.04189241
Cluster Count: 251	Start Value: 0.04189241	End Value: 0.04289241
Cluster Count: 17	Start Value: 0.04289241	End Value: 0.04389241
d72 number of elements:  1000
	First Element: 0.0487443132551057
	Sorted
	First Sorted Distance: 0.0439786092075715
	Clustering Elements
Cluster Count: 8	Start Value: 0.04397861	End Value: 0.04497861
Cluster Count: 27	Start Value: 0.04497861	End Value: 0.04597861
Cluster Count: 137	Start Value: 0.04597861	End Value: 0.04697861
Cluster Count: 253	Start Value: 0.04697861	End Value: 0.04797861
Cluster Count: 379	Start Value: 0.04797861	End Value: 0.04897861
Cluster Count: 140	Start Value: 0.04897861	End Value: 0.04997861
Cluster Count: 53	Start Value: 0.04997861	End Value: 0.05097861
Cluster Count: 3	Start Value: 0.05097861	End Value: 0.05197861
d73 number of elements:  1000
	First Element: 0.0526654957503973
	Sorted
	First Sorted Distance: 0.0490508591823503
	Clustering Elements
Cluster Count: 34	Start Value: 0.04905086	End Value: 0.05005086
Cluster Count: 91	Start Value: 0.05005086	End Value: 0.05105086
Cluster Count: 366	Start Value: 0.05105086	End Value: 0.05205086
Cluster Count: 295	Start Value: 0.05205086	End Value: 0.05305086
Cluster Count: 188	Start Value: 0.05305086	End Value: 0.05405086
Cluster Count: 26	Start Value: 0.05405086	End Value: 0.05505086
d74 number of elements:  1000
	First Element: 0.0463216078739499
	Sorted
	First Sorted Distance: 0.0429628482100303
	Clustering Elements
Cluster Count: 2	Start Value: 0.04296285	End Value: 0.04396285
Cluster Count: 15	Start Value: 0.04396285	End Value: 0.04496285
Cluster Count: 97	Start Value: 0.04496285	End Value: 0.04596285
Cluster Count: 258	Start Value: 0.04596285	End Value: 0.04696285
Cluster Count: 405	Start Value: 0.04696285	End Value: 0.04796285
Cluster Count: 140	Start Value: 0.04796285	End Value: 0.04896285
Cluster Count: 79	Start Value: 0.04896285	End Value: 0.04996285
Cluster Count: 4	Start Value: 0.04996285	End Value: 0.05096285
d75 number of elements:  1000
	First Element: 0.0399302367034421
	Sorted
	First Sorted Distance: 0.036984348473763
	Clustering Elements
Cluster Count: 39	Start Value: 0.03698435	End Value: 0.03798435
Cluster Count: 36	Start Value: 0.03798435	End Value: 0.03898435
Cluster Count: 518	Start Value: 0.03898435	End Value: 0.03998435
Cluster Count: 250	Start Value: 0.03998435	End Value: 0.04098435
Cluster Count: 72	Start Value: 0.04098435	End Value: 0.04198435
Cluster Count: 83	Start Value: 0.04198435	End Value: 0.04298435
Cluster Count: 2	Start Value: 0.04298435	End Value: 0.04398435
d76 number of elements:  1000
	First Element: 0.0205260195040132
	Sorted
	First Sorted Distance: 0.0133433096083973
	Clustering Elements
Cluster Count: 6	Start Value: 0.01334331	End Value: 0.01434331
Cluster Count: 11	Start Value: 0.01434331	End Value: 0.01534331
Cluster Count: 77	Start Value: 0.01534331	End Value: 0.01634331
Cluster Count: 131	Start Value: 0.01634331	End Value: 0.01734331
Cluster Count: 235	Start Value: 0.01734331	End Value: 0.01834331
Cluster Count: 216	Start Value: 0.01834331	End Value: 0.01934331
Cluster Count: 168	Start Value: 0.01934331	End Value: 0.02034331
Cluster Count: 89	Start Value: 0.02034331	End Value: 0.02134331
Cluster Count: 47	Start Value: 0.02134331	End Value: 0.02234331
Cluster Count: 16	Start Value: 0.02234331	End Value: 0.02334331
Cluster Count: 3	Start Value: 0.02334331	End Value: 0.02434331
Cluster Count: 1	Start Value: 0.02434331	End Value: 0.02534331
d77 number of elements:  1000
	First Element: 0.0219346529453509
	Sorted
	First Sorted Distance: 0.0119625871560142
	Clustering Elements
Cluster Count: 2	Start Value: 0.01196259	End Value: 0.01296259
Cluster Count: 2	Start Value: 0.01296259	End Value: 0.01396259
Cluster Count: 20	Start Value: 0.01396259	End Value: 0.01496259
Cluster Count: 37	Start Value: 0.01496259	End Value: 0.01596259
Cluster Count: 70	Start Value: 0.01596259	End Value: 0.01696259
Cluster Count: 175	Start Value: 0.01696259	End Value: 0.01796259
Cluster Count: 182	Start Value: 0.01796259	End Value: 0.01896259
Cluster Count: 222	Start Value: 0.01896259	End Value: 0.01996259
Cluster Count: 162	Start Value: 0.01996259	End Value: 0.02096259
Cluster Count: 82	Start Value: 0.02096259	End Value: 0.02196259
Cluster Count: 35	Start Value: 0.02196259	End Value: 0.02296259
Cluster Count: 7	Start Value: 0.02296259	End Value: 0.02396259
Cluster Count: 2	Start Value: 0.02396259	End Value: 0.02496259
Cluster Count: 2	Start Value: 0.02496259	End Value: 0.02596259
d78 number of elements:  1000
	First Element: 0.0210700939864913
	Sorted
	First Sorted Distance: 0.0183939511652588
	Clustering Elements
Cluster Count: 10	Start Value: 0.01839395	End Value: 0.01939395
Cluster Count: 0	Start Value: 0.01939395	End Value: 0.02039395
Cluster Count: 657	Start Value: 0.02039395	End Value: 0.02139395
Cluster Count: 199	Start Value: 0.02139395	End Value: 0.02239395
Cluster Count: 78	Start Value: 0.02239395	End Value: 0.02339395
Cluster Count: 52	Start Value: 0.02339395	End Value: 0.02439395
Cluster Count: 4	Start Value: 0.02439395	End Value: 0.02539395
